,address,affordable_units,block,lat,latest_date,latlng,lon,lot,net_units,status,units,year,zone,unitcat
133,"301 MISSION ST, San Francisco, CA",,4624,37.79050549999999,25-Jan-12,"37.79050549999999,-122.3962516,OK",-122.3962516,9,-4.0,OK,-4,2012,RM-1,4
134,"307 SUMMIT WY, San Francisco, CA",,4624,37.7148855,25-Jan-12,"37.7148855,-122.4773906,OK",-122.4773906,9,-4.0,OK,-4,2012,RM-1,4
135,"309 EUREKA ST, San Francisco, CA",,4624,,25-Jan-12,,,9,-4.0,,-4,2012,RM-1,4
136,"3129 MISSION ST, San Francisco, CA",,4624,37.7472103,26-Jan-12,"37.7472103,-122.4185874,OK",-122.4185874,4,-4.0,OK,-4,2012,RM-1,4
137,"3135 24TH ST, San Francisco, CA",,4624,37.75224619999999,26-Jan-12,"37.75224619999999,-122.4147536,OK",-122.4147536,4,-4.0,OK,-4,2012,RM-1,4
138,"318 ARLETA AV, San Francisco, CA",,4624,37.7147759,26-Jan-12,"37.7147759,-122.4092818,OK",-122.4092818,4,-4.0,OK,-4,2012,RM-1,4
139,"3210 JACKSON ST, San Francisco, CA",,4624,37.7909574,26-Jan-12,"37.7909574,-122.4478959,OK",-122.4478959,4,-6.0,OK,-6,2012,RM-1,4
140,"322 29TH AV, San Francisco, CA",,516,37.7832135,22-Aug-12,"37.7832135,-122.4890417,OK",-122.4890417,,-6.0,OK,-6,2012,RH-3,4
141,"333 FREMONT ST, San Francisco, CA",,4624,37.7876734,25-Jan-12,"37.7876734,-122.3926993,OK",-122.3926993,4,-7.0,OK,-7,2012,RM-1,4
142,"34 PLEASANT ST, San Francisco, CA",,4624,37.793043,26-Jan-12,"37.793043,-122.413384,OK",-122.413384,4,-7.0,OK,-7,2012,RM-1,4
143,"3418 26TH ST, San Francisco, CA",,4624,37.73118890000001,26-Jan-12,"37.73118890000001,-122.481808,OK",-122.481808,4,-8.0,OK,-8,2012,RM-1,4
144,"353 SAN JOSE AV, San Francisco, CA",,4624,37.7495146,26-Jan-12,"37.7495146,-122.4213184,OK",-122.4213184,4,-8.0,OK,-8,2012,RM-1,4
145,"3666 17TH ST, San Francisco, CA",,557,37.763157,25-Apr-12,"37.763157,-122.427776,OK",-122.427776,9,-9.0,OK,2,2012,RH-2,4
146,"3736 CESAR CHAVEZ ST, San Francisco, CA",,4624,,25-Jan-12,,,9,-10.0,,-10,2012,RM-1,4
147,"378 05TH ST, San Francisco, CA",,4624,37.7793141,25-Jan-12,"37.7793141,-122.4021927,OK",-122.4021927,9,-10.0,OK,-10,2012,RM-1,4
148,"385 IVY ST, San Francisco, CA",,4624,37.7770842,25-Jan-12,"37.7770842,-122.4244127,OK",-122.4244127,9,-11.0,OK,-11,2012,RM-1,4
149,"39 LLOYD ST, San Francisco, CA",,4624,37.7698201,25-Jan-12,"37.7698201,-122.4357274,OK",-122.4357274,9,-12.0,OK,-12,2012,RM-1,4
0,"1000 MASON ST, San Francisco, CA",120,0792,37.7930742,,"37.7930742,-122.4107104,OK",-122.4107104,028,120.0,OK,120,2011,NCT-3,1
1,"1000 POWELL ST, San Francisco, CA",,4991,37.7941048,,"37.7941048,-122.4093554,OK",-122.4093554,277,36.0,OK,36,2011,RH-2,0
2,"101 DUBOCE AV, San Francisco, CA",21,1101,37.7697085,,"37.7697085,-122.422638,OK",-122.422638,022,21.0,OK,21,2011,RM-3,0
3,"1017 CAPITOL AV, San Francisco, CA",20,1460,37.7204131,,"37.7204131,-122.4594593,OK",-122.4594593,015,20.0,OK,20,2011,RH-2,0
4,"1028 WISCONSIN ST, San Francisco, CA",2,3728,37.754259,,"37.754259,-122.398962,OK",-122.398962,069,20.0,OK,20,2011,SLR,0
5,"1066 JAMESTOWN AV, San Francisco, CA",2,5868,37.7193862,,"37.7193862,-122.3947366,OK",-122.3947366,006,18.0,OK,18,2011,NC-2,0
6,"1078 HAMPSHIRE ST, San Francisco, CA",,4991,37.754872,,"37.754872,-122.40776,OK",-122.40776,277,18.0,OK,18,2011,RH-2,0
7,"1080 SUTTER ST, San Francisco, CA",,4991,37.78817919999999,2011-06-29T00:00:00.000,"37.78817919999999,-122.4179624,OK",-122.4179624,277,12.0,OK,12,2011,RH-2,0
8,"110 MIDDLE POINT RD, San Francisco, CA",,4991,37.7363367,2011-02-09T00:00:00.000,"37.7363367,-122.3794381,OK",-122.3794381,279,7.0,OK,7,2011,C-2,0
9,"112 WEST POINT RD, San Francisco, CA",,4991,37.736044,,"37.736044,-122.3807864,OK",-122.3807864,279,6.0,OK,6,2011,C-2,0
10,"1146 CASTRO ST, San Francisco, CA",,4991,37.7522515,2011-02-09T00:00:00.000,"37.7522515,-122.4343565,OK",-122.4343565,241,6.0,OK,6,2011,C-2,0
11,"1155 04TH ST, San Francisco, CA",,3736,37.7732713,,"37.7732713,-122.3909647,OK",-122.3909647,079,4.0,OK,4,2011,C-3-O(SD),0
12,"1170 SACRAMENTO ST, San Francisco, CA",,3519,37.7929129,,"37.7929129,-122.4122041,OK",-122.4122041,059,4.0,OK,4,2011,SLR,0
13,"1190 04TH ST, San Francisco, CA",,2778,37.7732287,,"37.7732287,-122.3914643,OK",-122.3914643,016,4.0,OK,4,2011,RM-1,0
14,"120 MIDDLE POINT RD, San Francisco, CA",,3753,37.7363793,,"37.7363793,-122.3794371,OK",-122.3794371,021,4.0,OK,4,2011,MUR,0
15,"120 WEST POINT RD, San Francisco, CA",,1648,37.7358948,,"37.7358948,-122.3807415,OK",-122.3807415,017,4.0,OK,4,2011,NC-1,0
16,"121 GOLDEN GATE AV, San Francisco, CA",,0223,37.7818641,,"37.7818641,-122.4125452,OK",-122.4125452,008,3.0,OK,51,2011,RM-4,0
17,"1234 VALENCIA ST, San Francisco, CA",,4108,,,,,003G,3.0,,3,2011,UMU,0
18,"1235 BUSH ST, San Francisco, CA",,0026,37.78879939999999,,"37.78879939999999,-122.4176124,OK",-122.4176124,006,3.0,OK,3,2011,RH-3,0
19,"125 TRENTON ST, San Francisco, CA",,3580,37.7961585,,"37.7961585,-122.4093167,OK",-122.4093167,035,3.0,OK,3,2011,RM-1,0
20,"126 MULLEN AV, San Francisco, CA",,1578,37.74623649999999,,"37.74623649999999,-122.4085625,OK",-122.4085625,014F,3.0,OK,3,2011,NC-2,0
21,"1265 BAY ST, San Francisco, CA",,3580,37.803511,,"37.803511,-122.42784,OK",-122.42784,035,3.0,OK,3,2011,RM-1,0
22,"1266 09TH AV, San Francisco, CA",,2695,37.7646394,,"37.7646394,-122.4661411,OK",-122.4661411,016,2.0,OK,4,2011,CASTRO,0
23,"1275 INDIANA ST, San Francisco, CA",,4075,37.75419249999999,,"37.75419249999999,-122.3905999,OK",-122.3905999,001,2.0,OK,3,2011,RH-2,0
24,"130 BLANKEN AV, San Francisco, CA",,1129,37.711696,,"37.711696,-122.400396,OK",-122.400396,011A,2.0,OK,3,2011,RM-3,0
25,"130 PALM AV, San Francisco, CA",,0089,37.7830326,,"37.7830326,-122.4575388,OK",-122.4575388,007,2.0,OK,3,2011,NO BEACH,0
26,"130 WEST POINT RD, San Francisco, CA",,5514,37.7356918,,"37.7356918,-122.3806637,OK",-122.3806637,004,2.0,OK,2,2011,RH-2,0
27,"1320 21ST AV, San Francisco, CA",,5473,37.76300519999999,,"37.76300519999999,-122.4790485,OK",-122.4790485,017,2.0,OK,2,2011,RM-1,0
28,"1324 FRANCISCO ST, San Francisco, CA",,5473,,,,,018,2.0,,2,2011,RM-1,0
29,"1326 FRANCISCO ST, San Francisco, CA",,5473,,,,,019,2.0,,2,2011,RM-1,0
30,"133 ELSIE ST, San Francisco, CA",,5473,37.7424475,,"37.7424475,-122.4177191,OK",-122.4177191,020,2.0,OK,2,2011,RM-1,0
31,"1338 UNION ST, San Francisco, CA",,4224,37.799197,,"37.799197,-122.421426,OK",-122.421426,017,2.0,OK,2,2011,RH-3,0
32,"1345 SILVER AV, San Francisco, CA",,2772,37.731317,,"37.731317,-122.409925,OK",-122.409925,016,2.0,OK,2,2011,RH-2,0
33,"135 YUKON ST, San Francisco, CA",,5677,37.7574619,,"37.7574619,-122.4422559,OK",-122.4422559,022,2.0,OK,2,2011,NC-2,0
34,"1370 UTAH ST, San Francisco, CA",,5667,37.7521638,,"37.7521638,-122.4054242,OK",-122.4054242,015,2.0,OK,2,2011,NC-2,0
35,"1379 REVERE AV, San Francisco, CA",,2607,37.729111,,"37.729111,-122.386192,OK",-122.386192,270,2.0,OK,2,2011,RH-3,0
36,"1390 MARKET ST, San Francisco, CA",,1511,37.777311,,"37.777311,-122.4172441,OK",-122.4172441,002,2.0,OK,2,2011,RH-2,0
37,"140 MIDDLE POINT RD, San Francisco, CA",,4038,37.7364857,,"37.7364857,-122.3794346,OK",-122.3794346,009,2.0,OK,2,2011,RH-2,0
38,"1401 DIVISADERO ST, San Francisco, CA",,0269,37.782632,,"37.782632,-122.439625,OK",-122.439625,008,2.0,OK,2,2011,C-3-O,0
39,"1401 LYON ST, San Francisco, CA",,1431,37.7837785,,"37.7837785,-122.444868,OK",-122.444868,022,2.0,OK,2,2011,INNER CLEMENT,0
40,"1409 HUDSON AV, San Francisco, CA",,3582,37.737797,,"37.737797,-122.384844,OK",-122.384844,089,-2.0,OK,-2,2011,RH-3,4
41,"1410 JEFFERSON ST, San Francisco, CA",,3587,37.8058057,,"37.8058057,-122.4358963,OK",-122.4358963,049,1.0,OK,5,2011,RM-2,0
42,"1411 MARKET ST, San Francisco, CA",,3587,37.7761331,,"37.7761331,-122.4173382,OK",-122.4173382,049,1.0,OK,5,2011,RM-2,0
43,"142 WEST POINT RD, San Francisco, CA",,3076,37.735433,,"37.735433,-122.3805638,OK",-122.3805638,050,1.0,OK,1,2011,RH-1(D),0
44,"1430 LARKIN ST, San Francisco, CA",,4075,37.7912757,,"37.7912757,-122.4189262,OK",-122.4189262,017,1.0,OK,1,2011,RH-2,0
45,"1432 YORK ST, San Francisco, CA",,5654,37.749176,,"37.749176,-122.408116,OK",-122.408116,021,1.0,OK,1,2011,RH-1,0
46,"146 WEST POINT RD, San Francisco, CA",,0817,37.7353574,,"37.7353574,-122.3805066,OK",-122.3805066,033,1.0,OK,1,2011,HAYES NCT,0
47,"148 MIDDLE POINT RD, San Francisco, CA",,5891,37.736518,,"37.736518,-122.3794338,OK",-122.3794338,001,1.0,OK,1,2011,RH-1,0
48,"149 NEWMAN ST, San Francisco, CA",,5534,37.737901,,"37.737901,-122.4171509,OK",-122.4171509,038,1.0,OK,1,2011,RH-1,0
49,"1515 15TH ST, San Francisco, CA",,7092,37.7665977,,"37.7665977,-122.4181501,OK",-122.4181501,070,1.0,OK,1,2011,RH-1,0
50,"152 ELSIE ST, San Francisco, CA",,5259,37.7420345,,"37.7420345,-122.4184152,OK",-122.4184152,033,1.0,OK,1,2011,RH-1,0
51,"1530 48TH AV, San Francisco, CA",,5549,37.7578578,,"37.7578578,-122.5074585,OK",-122.5074585,041,1.0,OK,1,2011,RH-2,0
52,"154 BROAD ST, San Francisco, CA",,0096,37.713463,,"37.713463,-122.458028,OK",-122.458028,061,1.0,OK,1,2011,RH-3,0
53,"154 WEST POINT RD, San Francisco, CA",,7520,37.7352943,,"37.7352943,-122.3802947,OK",-122.3802947,006,1.0,OK,1,2011,RH-1,0
54,"160 14TH ST, San Francisco, CA",,7553,37.7686704,,"37.7686704,-122.4169583,OK",-122.4169583,039,1.0,OK,1,2011,RH-1,0
55,"1600 MARKET ST, San Francisco, CA",,2706,37.7740446,,"37.7740446,-122.4210278,OK",-122.4210278,048,1.0,OK,1,2011,RH-1(D),0
56,"162 WEST POINT RD, San Francisco, CA",,5632,37.7353265,,"37.7353265,-122.3800762,OK",-122.3800762,016,1.0,OK,1,2011,RH-1,0
57,"1622 11TH AV, San Francisco, CA",,1831,37.757884,2011-05-27T00:00:00.000,"37.757884,-122.467701,OK",-122.467701,57,1.0,OK,1,2011,RH-1,0
58,"1645 PACIFIC AV, San Francisco, CA",,0939,37.794657,,"37.794657,-122.422326,OK",-122.422326,036,1.0,OK,1,2011,RH-2,0
59,"165 BRUSSELS ST, San Francisco, CA",,2172,37.730098,,"37.730098,-122.40649,OK",-122.40649,046,1.0,OK,1,2011,RH-1,0
60,"1710 DIAMOND ST, San Francisco, CA",,3595,37.7438471,,"37.7438471,-122.4358179,OK",-122.4358179,035,1.0,OK,1,2011,RTO-Mission,0
61,"1710 DIAMOND ST, San Francisco, CA",,0471,37.7438471,,"37.7438471,-122.4358179,OK",-122.4358179,003,-1.0,OK,170,2011,RM-1,4
62,"1717 17TH ST, San Francisco, CA",,3747,37.7644775,,"37.7644775,-122.4008576,OK",-122.4008576,026,-1.0,OK,59,2011,RH DTR,4
63,"1718 DIAMOND ST, San Francisco, CA",,0344,37.7437753,,"37.7437753,-122.4358373,OK",-122.4358373,006B,-1.0,OK,40,2011,RC-4,4
64,"1728 DIAMOND ST, San Francisco, CA",,6505,37.7436993,,"37.7436993,-122.4357209,OK",-122.4357209,001,-1.0,OK,5,2011,24TH-NOE,4
65,"173 MARSTON AV, San Francisco, CA",,3582,37.7273051,,"37.7273051,-122.4477565,OK",-122.4477565,078,-1.0,OK,4,2011,RH-3,4
66,"1738 DIAMOND ST, San Francisco, CA",,3582,37.743615,,"37.743615,-122.4357997,OK",-122.4357997,078,-1.0,OK,4,2011,RH-3,4
67,"174 WEST POINT RD, San Francisco, CA",,0823,37.7353265,,"37.7353265,-122.3800762,OK",-122.3800762,014,-1.0,OK,3,2011,RH-3,4
68,"1771 WASHINGTON ST, San Francisco, CA",,0603,,,,,004B,-1.0,,2,2011,RH-2,4
69,"178 WEST POINT RD, San Francisco, CA",,5721,37.7353265,,"37.7353265,-122.3800762,OK",-122.3800762,068,-1.0,OK,2,2011,RH-2,4
70,"179 DELMAR ST, San Francisco, CA",,0589,37.7657791,,"37.7657791,-122.4454229,OK",-122.4454229,026,-1.0,OK,2,2011,RH-2,4
71,"180 YUKON ST, San Francisco, CA",,3206,37.7572717,,"37.7572717,-122.4423515,OK",-122.4423515,028,-1.0,OK,2,2011,RH-1,4
72,"1800 VAN NESS AV, San Francisco, CA",,6740,37.7925491,,"37.7925491,-122.4222916,OK",-122.4222916,024,-1.0,OK,2,2011,RH-2,4
73,"1841 STOCKTON ST, San Francisco, CA",,6747,37.8027119,,"37.8027119,-122.4096655,OK",-122.4096655,027,-1.0,OK,2,2011,RH-2,4
74,"185 CHANNEL ST, San Francisco, CA",,1566,37.7742388,,"37.7742388,-122.3910847,OK",-122.3910847,007,-1.0,OK,2,2011,RH-2,4
75,"1870 GOLDEN GATE AV, San Francisco, CA",,0825,37.77859,,"37.77859,-122.441443,OK",-122.441443,016,-1.0,OK,1,2011,RH-3,4
76,"1927 GOLDEN GATE AV, San Francisco, CA",,1270,37.77802399999999,,"37.77802399999999,-122.442366,OK",-122.442366,014,-1.0,OK,1,2011,RH-2,4
77,"194 PARKER AV, San Francisco, CA",,7130,37.7818166,,"37.7818166,-122.4542379,OK",-122.4542379,025,-1.0,OK,1,2011,RH-1,4
78,"1945 HYDE ST, San Francisco, CA",,1603,37.7988349,,"37.7988349,-122.4192567,OK",-122.4192567,037,-1.0,OK,1,2011,RH-2,4
79,"1963 OAKDALE AV, San Francisco, CA",,6565,,,,,039,-1.0,,1,2011,RH-2,4
80,"1973 FILBERT ST, San Francisco, CA",,2629A,37.79823200000001,,"37.79823200000001,-122.431767,OK",-122.431767,025,-1.0,OK,1,2011,RH-3,4
81,"1998 MARKET ST, San Francisco, CA",,5072,37.7698639,,"37.7698639,-122.4264072,OK",-122.4264072,040,-1.0,OK,1,2011,RH-1,4
82,"2 CIELITO DR, San Francisco, CA",,6236,37.71025059999999,,"37.71025059999999,-122.4219006,OK",-122.4219006,038,-1.0,OK,1,2011,RH-1,4
83,"2000 20TH ST, San Francisco, CA",,6374,37.7598717,,"37.7598717,-122.4013773,OK",-122.4013773,024,-1.0,OK,1,2011,RH-1,4
84,"201 BEVERLY ST, San Francisco, CA",,5896,37.7197663,,"37.7197663,-122.4719036,OK",-122.4719036,008,-1.0,OK,1,2011,RH-1,4
85,"201 WEST POINT RD, San Francisco, CA",,1249,37.7352749,,"37.7352749,-122.3794269,OK",-122.3794269,021,-1.0,OK,1,2011,RH-3,4
86,"2010 QUESADA AV, San Francisco, CA",,6443,37.736839,,"37.736839,-122.3972256,OK",-122.3972256,032,-1.0,OK,1,2011,RH-1,4
87,"2028 BEACH ST, San Francisco, CA",,7145,37.80412500000001,,"37.80412500000001,-122.442555,OK",-122.442555,042,-1.0,OK,1,2011,RH-1,4
88,"203 LOS PALMOS DR, San Francisco, CA",,7044C,37.7358299,,"37.7358299,-122.4492508,OK",-122.4492508,002,-1.0,OK,1,2011,RH-1,4
89,"205 TOPEKA AV, San Francisco, CA",,6305,37.73334,,"37.73334,-122.397353,OK",-122.397353,016,-1.0,OK,1,2011,RH-1,4
90,"207 LOS PALMOS DR, San Francisco, CA",,2102,,,,,035,-1.0,,1,2011,RH-1,4
91,"209 DUBLIN ST, San Francisco, CA",,6947,37.7166629,,"37.7166629,-122.427491,OK",-122.427491,001B,-1.0,OK,1,2011,RH-2,4
92,"2121 03RD ST, San Francisco, CA",,7096B,37.7626998,,"37.7626998,-122.3882527,OK",-122.3882527,004,-1.0,OK,1,2011,RH-1,4
93,"213 LOS PALMOS DR, San Francisco, CA",,7049,37.7358181,,"37.7358181,-122.4494332,OK",-122.4494332,011,-1.0,OK,1,2011,RH-1,4
94,"2137 BEACH ST, San Francisco, CA",,6343,37.803531,,"37.803531,-122.4443035,OK",-122.4443035,004,-1.0,OK,1,2011,RH-1,4
95,"2152 LYON ST, San Francisco, CA",,4969,37.790874,,"37.790874,-122.4461045,OK",-122.4461045,036,-1.0,OK,1,2011,RH-1,4
96,"2157 GREEN ST, San Francisco, CA",,6003,37.7961438,,"37.7961438,-122.4346848,OK",-122.4346848,011,-1.0,OK,1,2011,RH-1,4
97,"2157 LOMBARD ST, San Francisco, CA",,6327,37.7995299,,"37.7995299,-122.4369355,OK",-122.4369355,016,-1.0,OK,1,2011,RH-1,4
98,"2175 MARKET ST, San Francisco, CA",,2675,37.7663573,,"37.7663573,-122.4300444,OK",-122.4300444,046,-1.0,OK,1,2011,RH-1(D),4
99,"2209 CAYUGA AV, San Francisco, CA",,3649,37.7099045,,"37.7099045,-122.4547155,OK",-122.4547155,018,-1.0,OK,1,2011,RH-2,4
100,"2210 MARKET ST, San Francisco, CA",,7108,37.7657233,,"37.7657233,-122.431322,OK",-122.431322,023,-1.0,OK,1,2011,RH-2,4
101,"2224 CASTRO ST, San Francisco, CA",,5428C,37.743614,,"37.743614,-122.433628,OK",-122.433628,011,-1.0,OK,1,2011,M-1,4
102,"230 02ND AV, San Francisco, CA",,2304,37.784401,,"37.784401,-122.459897,OK",-122.459897,011,-1.0,OK,1,2011,RH-1,4
103,"230 11TH ST, San Francisco, CA",,1890,37.772532,,"37.772532,-122.415292,OK",-122.415292,022,-1.0,OK,1,2011,RH-1,4
104,"233 LAIDLEY ST, San Francisco, CA",,1900,37.738309,,"37.738309,-122.427785,OK",-122.427785,034,-1.0,OK,1,2011,RH-1,4
105,"233 LAIDLEY ST, San Francisco, CA",,2508,37.738309,,"37.738309,-122.427785,OK",-122.427785,019A,-1.0,OK,1,2011,RH-1,4
106,"238 PARIS ST, San Francisco, CA",,1792,37.7248019,,"37.7248019,-122.432916,OK",-122.432916,004,-1.0,OK,1,2011,RH-1,4
107,"2397 DIAMOND ST, San Francisco, CA",,1834,37.7384655,,"37.7384655,-122.43614,OK",-122.43614,013,-1.0,OK,1,2011,RH-2,4
108,"2418 BALBOA ST, San Francisco, CA",SEC,3580,37.776583,,"37.776583,-122.48492,OK",-122.48492,035,1.0,OK,2,2011,RM-1,0
109,"2421 16TH ST, San Francisco, CA",,1741,37.7654907,,"37.7654907,-122.4107608,OK",-122.4107608,040,-1.0,OK,1,2011,RH-2,4
110,"246 RITCH ST, San Francisco, CA",,5501,37.7802473,,"37.7802473,-122.3958055,OK",-122.3958055,048,-1.0,OK,1,2011,NC-3,4
111,"2475 BRYANT ST, San Francisco, CA",,4807,,,,,026,-1.0,,-1,2011,PDR-2,4
112,"248 OCEAN AV, San Francisco, CA",,4075,37.723444,,"37.723444,-122.442083,OK",-122.442083,017,-1.0,OK,-1,2011,RH-2,4
113,"25 ELGIN PK, San Francisco, CA",,7067,37.77104629999999,,"37.77104629999999,-122.4231462,OK",-122.4231462,014,-1.0,OK,-1,2011,RH-1,4
114,"250 KEARNY ST, San Francisco, CA",,3211,37.79055719999999,,"37.79055719999999,-122.4038736,OK",-122.4038736,009,-1.0,OK,-1,2011,NC-1,4
115,"253 PARKER AV, San Francisco, CA",,7092,37.7808052,,"37.7808052,-122.4543335,OK",-122.4543335,070,-1.0,OK,-1,2011,RH-1,4
116,"253 SANCHEZ ST, San Francisco, CA",,0501,37.765113,,"37.765113,-122.430591,OK",-122.430591,023,-1.0,OK,-1,2011,RH-2,4
117,"2559 VAN NESS AV, San Francisco, CA",,2923,37.7992578,,"37.7992578,-122.4245097,OK",-122.4245097,008,-1.0,OK,-1,2011,RH-1(D),4
118,"259 CHESTER AV, San Francisco, CA",,2772,37.711257,,"37.711257,-122.4702566,OK",-122.4702566,016,-1.0,OK,-1,2011,RH-2,4
119,"260 05TH ST, San Francisco, CA",,2768,37.7807483,,"37.7807483,-122.4043537,OK",-122.4043537,008,-1.0,OK,-1,2011,RH-2,4
120,"262 MADISON ST, San Francisco, CA",,5683,37.7258725,,"37.7258725,-122.4225571,OK",-122.4225571,012,-1.0,OK,-1,2011,NC-2,4
121,"2645 BALBOA ST, San Francisco, CA",,6505,37.7759349,,"37.7759349,-122.487368,OK",-122.487368,047,-1.0,OK,-1,2011,RH-2,4
122,"268 MADISON ST, San Francisco, CA",,4160,,,,,001,-1.0,,-1,2011,RH-3,4
123,"2701 LARKIN ST, San Francisco, CA",,0471,37.8028286,,"37.8028286,-122.4218429,OK",-122.4218429,003,-2.0,OK,168,2011,RM-1,4
124,"2712 BROADWAY , San Francisco, CA",,6799,37.79355,,"37.79355,-122.4421894,OK",-122.4421894,014,-2.0,OK,1,2011,RH-1,4
125,"272 BRIGHTON AV, San Francisco, CA",,1051,37.7234709,,"37.7234709,-122.4550006,OK",-122.4550006,032,-2.0,OK,0,2011,NC-3,4
126,"2721 GOLDEN GATE AV, San Francisco, CA",,0220,37.776807,,"37.776807,-122.4555278,OK",-122.4555278,027,-2.0,OK,-2,2011,RM-3,4
127,"277 ARLINGTON ST, San Francisco, CA",,1866,37.7368878,,"37.7368878,-122.426652,OK",-122.426652,015,-2.0,OK,-2,2011,RH-2,4
128,"2808 MARKET ST, San Francisco, CA",,589,37.7615309,,"37.7615309,-122.4396111,OK",-122.4396111,008,-3.0,OK,2,2011,RH-2,4
129,"2810 CLAY ST, San Francisco, CA",,3532,37.790276,,"37.790276,-122.439744,OK",-122.439744,064,-7.0,OK,52,2011,RM-1,4
130,"2921 LAGUNA ST, San Francisco, CA",,3547,37.7982706,,"37.7982706,-122.4308926,OK",-122.4308926,027,-14.0,OK,-14,2011,Valencia St NCT,4
131,"2923 HARRISON ST, San Francisco, CA",,3702,37.7506569,,"37.7506569,-122.411393,OK",-122.411393,051,-52.0,OK,310,2011,C-3-G,4
132,"2986 22ND ST, San Francisco, CA",SEC,3553,37.7559083,,"37.7559083,-122.4139807,OK",-122.4139807,040,1.0,OK,3,2011,RTO-Mission,0
133,"301 MISSION ST, San Francisco, CA",SEC,3641,37.79050549999999,,"37.79050549999999,-122.3962516,OK",-122.3962516,075,1.0,OK,2,2011,RH-2,0
134,"307 SUMMIT WY, San Francisco, CA",SEC,6692,37.7148855,,"37.7148855,-122.4773906,OK",-122.4773906,065,1.0,OK,2,2011,RH-2,0
135,"309 EUREKA ST, San Francisco, CA",SEC,6602,37.75717119999999,,"37.75717119999999,-122.4379527,OK",-122.4379527,001,1.0,OK,2,2011,RH-2,0
136,"3129 MISSION ST, San Francisco, CA",SEC,5972,37.7472103,,"37.7472103,-122.4185874,OK",-122.4185874,044,1.0,OK,1,2011,RH-1,0
137,"3135 24TH ST, San Francisco, CA",SEC,2039,37.75224619999999,,"37.75224619999999,-122.4147536,OK",-122.4147536,045,1.0,OK,2,2011,RH-2,0
138,"318 ARLETA AV, San Francisco, CA",SEC,2039,37.7147759,,"37.7147759,-122.4092818,OK",-122.4092818,045,1.0,OK,2,2011,RH-2,0
139,"3210 JACKSON ST, San Francisco, CA",SEC,5296,37.7909574,,"37.7909574,-122.4478959,OK",-122.4478959,007,1.0,OK,2,2011,RH-2,0
140,"322 29TH AV, San Francisco, CA",SEC,3775,37.7832135,,"37.7832135,-122.4890417,OK",-122.4890417,095,1.0,OK,1,2011,MUO,0
141,"333 FREMONT ST, San Francisco, CA",SEC,0068,37.7876734,,"37.7876734,-122.3926993,OK",-122.3926993,008,1.0,OK,2,2011,RH-3,0
142,"34 PLEASANT ST, San Francisco, CA",SEC,3557,37.793043,,"37.793043,-122.413384,OK",-122.413384,024,1.0,OK,2,2011,RTO,0
143,"3418 26TH ST, San Francisco, CA",SEC,4010,37.73118890000001,,"37.73118890000001,-122.481808,OK",-122.481808,001O,1.0,OK,2,2011,RH-3,0
144,"353 SAN JOSE AV, San Francisco, CA",SEC,1158,37.7495146,,"37.7495146,-122.4213184,OK",-122.4213184,034,1.0,OK,2,2011,RH-3,0
145,"3666 17TH ST, San Francisco, CA",SEC,7105,37.763157,,"37.763157,-122.427776,OK",-122.427776,015,1.0,OK,2,2011,NC-1,0
146,"3736 CESAR CHAVEZ ST, San Francisco, CA",SEC,3537,37.74818399999999,,"37.74818399999999,-122.423319,OK",-122.423319,093,1.0,OK,2,2011,RTO,0
147,"378 05TH ST, San Francisco, CA",SEC,1706,37.7793141,,"37.7793141,-122.4021927,OK",-122.4021927,041,1.0,OK,2,2011,RH-2,0
148,"385 IVY ST, San Francisco, CA",SEC,6618,37.7770842,,"37.7770842,-122.4244127,OK",-122.4244127,004,1.0,OK,2,2011,RH-2,0
149,"39 LLOYD ST, San Francisco, CA",SEC,0155,37.7698201,,"37.7698201,-122.4357274,OK",-122.4357274,052,1.0,OK,2,2011,RH-3,0
150,"40 EDGEHILL WY, San Francisco, CA",SEC,2712,37.7429387,,"37.7429387,-122.4610481,OK",-122.4610481,003,1.0,OK,2,2011,RH-2,0
151,"401 HARRISON ST, San Francisco, CA",SEC,6581,37.7863987,,"37.7863987,-122.3920534,OK",-122.3920534,030,1.0,OK,2,2011,RH-2,0
152,"4058 18TH ST, San Francisco, CA",SEC,0837,37.7611444,,"37.7611444,-122.4340943,OK",-122.4340943,009,1.0,OK,5,2011,NCT-3,0
153,"413 BOWDOIN ST, San Francisco, CA",SEC,6090,37.7301423,,"37.7301423,-122.412063,OK",-122.412063,015A,1.0,OK,2,2011,RH-2,0
154,"4132 03RD ST, San Francisco, CA",SEC,3612,37.73987959999999,,"37.73987959999999,-122.3891287,OK",-122.3891287,062,1.0,OK,3,2011,RH-3,0
155,"416 PLYMOUTH ST, San Francisco, CA",SEC,0830,37.71447,,"37.71447,-122.455787,OK",-122.455787,022A,1.0,OK,2,2011,RTO,0
156,"4163 24TH ST, San Francisco, CA",SEC,1629,37.7510911,,"37.7510911,-122.4353946,OK",-122.4353946,022,1.0,OK,2,2011,RH-2,0
157,"42 NEWMAN ST, San Francisco, CA",1,0976,37.737613,,"37.737613,-122.41815,OK",-122.41815,024,1.0,OK,4,2011,RM-2,0
158,"427 31ST AV, San Francisco, CA",SEC,1005,37.781147,,"37.781147,-122.491594,OK",-122.491594,025,1.0,OK,3,2011,RH-3,0
159,"427 31ST AV, San Francisco, CA",SEC,1637,,,,,028,1.0,,2,2011,RH-2,0
